RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02
394375,"Bedford, IN",496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105100,111300,119400,117300,108000,98700,99000,99500,104200,104600,106200,102500,95400,97700,100400,119900,130100,127100,113900,107600,116300,116700,116200,118500,116500,117800,112700,131700
753905,"Newport, OR",497,276600,259000,270100,257200,246300,265600,267500,259600,228400,228400,268300,263400,259300,224900,216500,201800,209800,238500,243800,247300,224500,243000,258400,243000,213300,175500,196600,193400,197000,192900,211500,215500,213900,216300,221200,213200,207100,210500,213400,200000,189700,175500,185200,185300,191100,182900,182300,192700,202300,193000,174400,162600,167300,186300,202500,207200,203200,178800,171300,180600,193100,197700,192800,194800,192000,197400,203400,208700,198100,203000,200000,191300,173500,184800,199300,212900,215300,223400,225400,220700,216100,216700,211000,214400,214900,219600,205800,199500,206400,214800,220300,214500,214800,210100,224700,220000,226400,217500,226600,225900,223800,221700,222500,224900,236000,237900,247900,241400,253400,243800,250800,248900,252800,243000,248000,247500,253700,255300,267500,276300,271500,265300,267600,285600,287200,287000,266500,280700,290000,298400,295200,289600,294400,288300,283300,276900,281900,289500,303400,307300,305400,300300,297600,320700
395201,"Wapakoneta, OH",498,,,,,,,,,,,,,,,,,,,,91700,88500,87600,85200,90800,95900,92800,86700,80500,88400,86000,94700,82900,82300,75000,81800,87100,91500,91300,94700,93500,98000,90100,87700,91200,104100,101000,95800,86700,100200,102200,106400,103800,95400,92300,88500,87500,88600,94800,100800,100700,101400,98600,104600,102500,106100,99200,89500,89500,93700,104500,103600,96700,88000,91200,100600,102100,104000,104200,109300,108300,119600,120300,118000,99500,99700,101400,101800,102000,95800,96800,95200,100100,101100,100900,106000,112500,112000,107300,105700,109100,112000,112500,113900,111200,118900,109000,113300,107600,113400,110600,103900,108100,111600,116000,117700,115500,113400,112800,112200,117900,121400,129200,124800,121800,117000,119700,119800,124100,125700,125100,123900,123900,118700,124300,124000,129800,124400,128300,131500,131800,140500,145600,145900,139600
394695,"Huntingdon, PA",499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104400,83700,83800,101100,103700,98400,78500,81700,85600,83900,99900,99700,109400,84800,89400,86100,90400,101400,99500,109800,101100,101400,94600,90000,88000,101300,97600,105600,92300,99600,92100,90800,87700,89200,88300,94800,88800,88700,79700,84800,86800,91700,98800,94700,92300,92600,95300,100300,92600,91400,89400,91200,87000,84800,84800,85100,88000,92900,95300,89500,91800,98500,111600,104000,99800,91300,98400,107500,102500,109800,111600,108500,112000,112600,130900,112800,102800,92500,101300,
394391,"Blackfoot, ID",500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123400,126700,120800,111100,115800,111800,111400,121400,129000,147100,137500,143500,140500,145800,140800,129900,128000,118700,112300,112700,123100,128800,129800,133200,134700,134700,130500,131300,130300,131800,132900,135600,132500,141200,141900,139500,130100,127000,134100,136100,137400,134800,135600,138500,142900,138300,136200,125300,130000,133100,144300,144300,148100,150000,148100,142500,137200,141500,146800,149900,165400,159400,162200,142400,145300,145500,147600,146600,150400,152000,148600,141700,163900,173800,176000,155200,152500,153500,153800,162900,164900,166800,157000,154600,155900,168500,174500,179300,180200,179300,180700,181700,198300,198000,194700,182900,202600
394667,"Harrison, AR",501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110300,109200,115700,120700,113200,106300,99000,107000,104500,106700,96600,107400,103200,112900,103800,95500,97000,107400,117300,107500,102300,101200,105500,110900,118000,122000,123700,118100,112600,116600,115800,124100,127500,124600,123600,105800,112600,112000,118900,115900,119800,114300,115800,117700,118800,118600,116700,129700,139400,128900,114100,111700,119000,119900,110300,116900,127100,133100,126600,
395037,"Rolla, MO",502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93200,92400,92400,92200,104500,107400,119500,119800,125600,125000,123200,126400,126200,126000,115000,111400,110800,118700,123200,122500,132100,121500,115500,108300,117700,123000,119600,115400,110700,112700,114500,115500,115800,111300,114500,110300,110300,108000,112000,116700,133000,127800,126400,123300,128500,132900,123500,122600,120600,117400,119800,134600,139100,142700,126400,123500,121300,122100,124200,120900,116900,118700,119600,129700,125900,126700,120000,119300,114800,117200,116500,123300,124100,119100,113800,126800,141400,147200,134600,133500,134800,132700,130300,128300,132600,135300,140800,139200,141800
395091,"Shelbyville, TN",503,86200,91100,88000,93900,87100,84700,79400,81700,84200,84900,82900,81200,81000,86800,89700,93300,92300,90200,87200,83800,88700,90200,89600,83200,84500,91100,92500,88300,75300,75400,72200,78800,77100,83800,91100,98700,95500,88300,81700,77800,77500,75800,74300,73100,77700,88200,90200,84500,80700,83100,87300,84100,83100,76100,75500,69500,71600,75700,83600,86600,91100,90000,97000,91800,88700,83400,84300,86800,87600,89300,90400,100700,103600,105200,94300,92400,94900,98800,100900,100400,99900,100500,97200,100400,100900,106700,105600,110100,112200,113300,109100,102700,106700,108100,112900,121000,120700,123700,115600,117600,122200,121900,125100,125500,127200,128300,128900,131300,132300,135500,136400,138900,136600,137300,137000,140300,143000,158800,159600,171900,159900,161200,154800,153600,149600,144900,153000,157400,156600,148300,148100,162900,167300,174700,165500,170000,165600,167900,162900,166500,168400,180200,181600,188500
786259,"Grand Rapids, MN",504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128400,126900,127700,138100,117900,113100,95700,113700,108600,106800,115300,114200,112100,112100,125200,150300,142700,118000,103700,102700,122100,120700,120100,120500,116700,125900,128700,146000,149100,139700,129900,129600,129600,125900,123300,127700,129000,123700,123500,127100,142700,145800,143100,132100,130000,127400,125700,127100,126800,129200,122800,122100,119700,127200,130500,129000,126800,124900,124100,129600,135600,143200,145500,164500,144900,139100,116300,133200,139200,139500,143300,137800,132700,135800,139200,172600,164200,159100,128500,132300,136100,137800,144500,143600,169000,154200,154300,126700,132400,135500,134900,136900,135900,143300,140700,139800,136800,139900,144900,147500,148800,146300,144100,142100,139300,144600,140200,145600,142800,153400,147800,
753904,"Marion, NC",505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94800,104600,103800,108500,101900,94500,103300,98700,118600,121200,117900,103700,97300,105500,104300,119700,121000,125700,105300,105000,110100,119800,114900,126700,120400,137500,153200,158600,133500,
394785,"Lewisburg, PA",506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138100,139700,142100,153900,140000,141200,126000,144200,140700,152200,157100,165500,161100,144900,145000,150500,162600,164600,165700,164500,165800,167800,171900,163900,167600,165500,159800,153700,164300,178000,181200,177900,183100,178500,170600,168900,168200,168800,170000,169800,171600,166500,173700,174200,175200,166900,166500,171100,159400,164500,156200,173500,168300,176700,173700,166400,169300,177300,194900,186700,188800,180200,189100,178000
395008,"Pullman, WA",507,,,,,,,,,,,,,,175700,167600,183200,178900,175800,156200,165600,171400,197000,199500,198700,188100,182200,188600,186300,182900,188200,189100,184700,168000,163800,165500,152600,151900,154800,171500,176700,179600,178600,188100,184800,187200,162100,157000,148600,159800,165500,168800,177300,191800,200700,206600,200100,196000,189200,160200,181100,158600,182600,175600,193500,209700,203400,215800,203200,208200,207800,184800,160900,153800,173500,188200,197200,196200,197300,210700,214800,211800,177200,179400,180800,184000,193600,193900,206700,202600,208200,216600,217700,221300,220500,201800,176500,172800,188200,216700,218600,218900,223300,223600,231800,219300,214600,223900,224900,231300,217300,213800,214400,215200,219900,214700,214500,215900,225100,230600,238300,248400,248400,251200,239500,240000,231800,242100,240400,243400,233300,226400,244800,256600,260200,251000,249100,262400,253600,261600,275500,301800,297200,281600,271700
395155,"Thomasville, GA",508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136300,137000,138200,120400,124600,110600,110600,118300,137400,139700,127800,120900,134300,137500,138500,131100,129600,132300,126600,129900,134700,126900,128200,127900,151100,151800,154600,170900,170900,170300,148500,168300,165900,166500,147700,153600,149500,153300,148400,139900,136900,130700,136700,135600,135800,131800,122000,123700,131300,153600,158600,158700,153800,150100,145400,
394379,"Bemidji, MN",509,,,,,,,,,,,,,,,,,,,126700,123500,128600,116100,122800,121000,115000,108700,109000,125700,123400,117500,102100,111000,111400,126200,120500,129400,100100,91500,89600,108900,117700,116900,117700,119600,110300,119500,119900,128000,121200,110600,113900,122200,127400,124600,114500,128100,128900,136700,119500,118400,108100,123600,129900,131800,133600,133400,138300,129200,126200,134400,144200,140700,142700,124500,133300,124500,132500,127800,125700,131700,123700,116100,117100,123200,132900,136100,134400,133600,129700,136600,144500,148200,150500,142400,145400,151700,157100,153100,144600,152100,148600,149800,150600,154400,161000,159700,154100,141600,134900,136900,135300,134400,139000,144600,140800,145400,155200,163100,155700,158700,138200,139100,136400,163200,165500,161300,157000,150100,146400,148600,157300,160100,162300,157100,158500,157700,160800,155900,152400,155200,152200,163100,169100,
394887,"Mount Sterling, KY",510,76900,76200,83800,91700,92700,86800,92500,110400,115100,112400,91500,87700,81500,91400,82400,88600,78500,90000,87700,99300,90800,96000,85800,103700,99200,110200,93600,88400,75900,85400,87200,97100,86400,88300,76000,76900,69500,82700,77100,74300,78500,84100,88100,78500,76500,79500,74500,69400,69300,78800,82200,81500,73100,78000,80800,94600,86200,86000,79300,80600,77100,74900,86300,83100,85000,83900,87400,89600,86500,89600,78600,74500,82800,96700,100000,94700,86500,95400,90100,93500,95300,103100,107200,105000,102500,93700,91700,100400,109700,112300,109800,109000,110100,106200,105900,104800,96300,101100,97500,107600,102600,99600,104200,96400,98900,94100,104300,108500,116600,114900,119000,116000,121300,116500,115100,113500,112800,114500,94400,105700,105200,119900,111000,99700,101200,102300,121300,128800,132400,135300,134600,135900,128700,124500,128100,132900,144700,152100,155700,151000,136100,130300,122200,130300
394954,"Pahrump, NV",511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157300,156100,153500,150300,143000,138700,132200,136400,131700,140400,145600,159800,164100,166900,168400,168000,161900,156400,156600,165800,168800,168600,166700,163000,161400,167800,182300,194200,190800,180700,172200,180400,194400,210700,200200,196000,185800,188500,179900,181100,198000,195400,207500,211200,229500,229700,223000,221800,221700,226300,252600,258800,261700,238000
394850,"Menomonie, WI",512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143100,145800,143000,133300,129500,134800,146300,152800,143900,138300,137200,136500,139600,135900,138900,134200,135700,135100,141200,139700,144600,148500,152200,148200,141300,147900,145300,147000,126200,137100,140800,160600,159900,159000,153700,147400,150600,155800,170200,179300,198100,189900,178700,158700,157800,155300,154700,155700,156500,148800,147800,153100,157600,155500,158200,162000,189700,182400,181200,161500,173300,187100,178100,192500,190300
395032,"Rock Springs, WY",513,196600,210200,213800,214100,217300,211300,210500,206000,210100,207300,201100,201100,204400,205500,196600,198500,200500,208400,202200,200600,192600,194900,192600,190000,180300,179200,173900,180700,180200,187700,187000,193000,186300,171800,163900,171900,182600,183700,166500,164300,161400,176000,178900,193200,193100,196300,184300,201800,197600,201700,184200,183300,198200,213400,225000,211900,198000,200400,194700,197800,190200,206600,205700,208100,206700,214600,214700,217600,210900,219900,216000,221500,206100,211600,208800,220900,213300,220500,207700,212400,201500,222400,221100,239900,234400,237800,220800,219400,217100,214100,215000,223100,231000,223000,224000,216200,230000,220000,232300,221900,230400,221000,225600,213600,214800,199600,215700,210500,219400,212900,216000,219700,220400,232500,231800,236300,238300,240400,209300,203700,202100,220400,226600,222700,229500,217000,225000,208500,217000,190400,206500,205300,220400,217500,212000,219700,233800,246400,243200,232100,222100,227100,222800,226400
753865,"Bardstown, KY",514,100200,104200,104600,108300,105700,107500,102000,106200,98700,101000,103000,109200,98000,101700,107000,123800,117800,112700,106000,104300,96500,97500,103100,108900,103000,106200,108800,111600,114100,111500,105500,99700,94700,109800,109800,118500,109800,98700,92600,96500,111100,118200,119900,114600,103200,96700,98300,113700,112200,116100,106700,111400,114300,117400,120300,108000,103900,108900,114300,120900,117200,117600,117800,115800,115800,112500,117200,119200,119300,113700,113600,110700,112400,106000,100900,102900,109200,119400,112900,110000,110600,115000,114800,118600,121500,129200,127900,129700,126100,129400,137700,136900,130600,121100,123100,125300,126600,127500,140400,142200,146900,141400,141400,141800,139000,145800,146700,160300,156400,156800,144200,145300,138800,138900,138500,145700,152100,155800,157800,155600,151600,150200,148900,148000,148200,147200,153600,155300,161400,157800,156700,151700,148000,151400,153500,155500,153200,152300,165500,164200,165500,161600,160200,162600
394500,"Cornelia, GA",515,129200,122300,121300,128000,124100,127200,120200,121300,117200,110700,120800,126000,138700,128100,122300,122800,124300,131300,127800,124100,118300,111800,121400,115300,123200,111200,114000,112100,117200,108900,102800,102900,108100,107000,102600,109500,109000,105300,93300,87700,90200,91300,90200,91100,94500,105000,99000,98200,93400,90500,80100,79100,85800,93300,95000,87800,82000,88100,96700,101500,92700,93500,100200,105900,106900,98300,92800,85700,94300,100100,110600,115100,112900,114900,118900,123300,116700,103000,99800,103000,112200,117400,118900,118600,125400,127900,127800,120400,120000,120300,123200,123500,126800,120200,116100,126000,133900,137900,130200,128500,135100,136400,139300,142100,140500,138100,133700,134300,140100,142800,144000,139000,138300,140300,144900,149300,156900,161500,160900,159600,159900,155600,151800,150100,157200,161400,164500,162300,158200,156300,159400,170100,175000,175300,168800,167200,166900,168000,163300,168100,171300,176300,175800,
394426,"Burley, ID",516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115700,117700,106500,100500,88000,97800,102100,111100,122700,126700,122900,107500,111300,106600,104700,98200,101100,119200,114800,126700,115200,125400,118400,117400,115000,116300,117700,117500,112900,110100,107500,110700,110700,113700,114200,117000,115100,119700,121500,123200,124800,132900,134800,132400,124800,120200,118300,119900,126700,126400,112800,111100,116500,131300,124600,124700,128800,139000,141700,134300,131300,128900,132600,136000,136200,147700,143100,141200,141600,143900,151000,142600,148400,144100,146700,145600,149100,148600,155600,150600,152200,153900,158600,163200,169600,171900,162400,159800,155300,160600,158100,159900,167100,160700,175400,172200,181900,172700,172200,167900,159100,167500,171600,
394993,"Poplar Bluff, MO",517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93600,107400,109500,118600,117300,117900,118000,122100,113200,117300,106300,105600,100800,110900,114600,106100,109000,109600,119200,111500,119200,114100,107400,99800,104400,103800,111700
394548,"Durant, OK",518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112700,118500,116700,123100,120800,115600,102700,97600,95000,104400,105300,108600,103900,103400,96700,99500,99700,111100,115000,119400,119700,107800,106500,103200,102500,104500,105300,107600,103300,107600,116200,116000,113400,115400,118100,115600,126600,115500,119700,102400,115300,111800,109900,110200,111600,117000,120100,135300,145300,140500,127200,121000,125500,121800,123700,128400,132800,123800,127300,140100,141000,136600,138100,137900,136100,127800,138400,146700,141400,142500,127800,148300
394538,"Douglas, GA",519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101900,97700,103600,95100,91900,97800,95500,112900,101100,116400,97600,100200,78900,83600,80100,87000,86100,84700,94900,85100,95800,83400,100800,95300,90100,80300,95700,107300,102300,92200,106300,110800,111700,95700,105100,
395228,"Willmar, MN",520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109300,107200,106400,98700,105500,97400,105300,110100,119200,119900,115800,114700,119000,114200,130900,142200,149300,129800,116300,119700,121700,120200,119200,123600,125400,130100,123800,122900,118600,125900,124900,121300,124900,132400,134600,131300,129300,129700,134100,136600,135300,138500,137600,140900,138700,130000,127100,107900,110400,115000,132200,134800,133200,133500,133200,131800,117200,113300,116000,126300,130900,125700,129300,127500,129300,124300,133800,139400,141600,146800,147700,154400,144600,152600,148100,154100,148500,149100,142600,140400,144900,151700,154500,151400,159000,158000,160000,154800,152400,151300,153900,164300,160500,160000,151500,158700,151200,158200,158800
394349,"Auburn, IN",521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107700,113000,112400,114800,106700,112900,98900,108500,101700,115300,113000,113600,114400,114700,117500,116200,118800,115400,121700,118700,121800,118400,117700,120400,118200,120900,117600,119900,119300,120400,122000,123700,125600,122900,129400,122900,126500,118900,127500,129900,136800,126000,125000,123300,127700,128300,125500,125900,126200,128300,148700,159700,161000,146900,135200,137300
394961,"Paragould, AR",522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106000,102500,103600,106700,108200,110500,111000,120200,111500,110000,100700,103300,99700,96900,92800,102400,106600,105800,92500,101700,113000,121700,114000,112100,113900,116100,120100,116500,116800,113500,115300
395230,"Wilmington, OH",523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82800,85000,88100,97300,104400,101200,96700,101000,104000,104900,97100,90400,87200,91900,100400,100300,100000,99100,102700,89800,87400,89300,97100,99200,98600,102600,97800,93500,90700,91400,95100,93000,93600,86700,97200,98300,110600,97100,99300,101000,108300,110000,101000,98900,97100,99300,102500,105200,107200,109900,111900,111600,104900,108900,109800,114200,111000,115700,123000,126400,124900,121100,116600,115900,112600,105300,111700,123200,132400,129200,127300,131100,133600,124500,118400,123900,131900,137900,139100,137100,
394779,"Lawrenceburg, TN",524,71900,67600,59200,60700,62400,67300,67700,65500,61100,56800,50500,54700,58000,63500,62500,60800,65800,69300,71000,69000,66900,71600,79000,80600,76500,73200,72200,78800,79200,78700,72700,62800,65700,64400,66500,68400,70300,73700,69100,67300,67100,68400,77600,74900,71100,58300,57800,62300,68500,73800,75000,74700,71600,67100,67300,68800,76500,75600,84700,76400,76400,69100,72200,71100,69100,76400,78500,82700,75500,81300,84600,90500,85300,78100,74700,74200,77800,75400,72200,72200,80400,83600,82400,69800,70700,69500,75100,75400,78700,85400,88200,83900,81000,80100,84000,80900,79500,83200,88600,91000,95200,95600,96900,98500,100300,100100,92000,94600,92500,102400,104300,115800,112100,106900,97300,95000,92900,93600,99500,105500,109100,107200,102900,98900,97200,96000,105100,107800,114600,108900,109000,103800,104000,107500,112700,113900,114900,106900,107600,101600,112200,123200,136500,144200
394560,"El Dorado, AR",525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107200,114300,119500,115500,113300,120300,131400,118800,103100,84800,82500,89000,97600,95400,87800,79800,88100,93100,101900,106800,121000,124100,120500,93600,96000,104600,110100,108000,108900,137100,131500,140700,130600,134400,118300,101400,105000,108000,132700,138500,136700,125600,111600,108700,107300,116800,125900,125000,112000,101000,101900,92700,93800,89800,113600,113900,112900,103800,104100,116500,118200,116000,109800,119100,117900,127700,132000,138500,143500,114000,106100,,,,,,,
394891,"Mountain Home, AR",526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,111200,105400,110800,123100,126200,120400,119000,116300,123000,126400,126900,128100,122000,123600,121100,125600,122300,122800,124400,143000,145700,147500,136700,141400,142200,142400,134500,131600,131500,127000,125100,128600,132400,137300,136100
394448,"Cedartown, GA",527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92400,89000,92400,92000,90300,82800,84700,88900,92000,99500,101200,101800,86500,82200,83200,88700,99200,101900,109700,116700,111600,111200,91600,98100,88400,89600,89000,99100,113000,112000,111300,101700,
753913,"Port Clinton, OH",528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104200,118700,126400,125300,124800,133100,133800,132200,124400,158300,161500,164500,128900,128700,125200,132500,134200,139500,142700,150100,138400,146400,130500,118500,106500,119300,139400,136600,135600,143700,159200,167600,166100,166000,
394558,"El Campo, TX",529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139300,148300,147700,150300,139100,131700,137700,140900,148500,142200,147600,154000,146700,140600,141200,153600,152200,149600,146100,147600,161300,163400,170000,154700,155400,161900,176600,174100,166200,
394876,"Montrose, CO",530,183100,173500,180400,185300,202100,199100,205900,202900,189100,182200,208900,216900,219900,192800,192200,183400,173700,170300,174900,176700,187900,182100,193900,193700,206400,202000,196100,176400,171400,169500,173800,169200,170700,167600,164100,152500,145600,143200,160900,156900,164600,141000,143500,137200,139300,137400,132200,131800,136200,141100,145500,149900,149900,148200,149200,166600,175200,178800,169500,163900,149900,152600,160900,173600,168100,164200,163800,164100,163100,153200,154400,159100,172600,181300,176600,176400,169000,161300,153300,157200,172800,186400,187700,189500,195800,192900,191500,177100,182700,183300,191700,192300,192100,190600,197200,201700,201800,193900,192400,196600,202500,201100,204000,201400,207300,199900,196200,209400,210100,213900,207200,210300,215400,211700,211900,219700,219200,230300,225600,229000,227200,230100,230200,234000,235200,242200,240200,238900,239100,237800,244700,247100,250900,236000,233900,235900,246900,244600,257100,266200,275500,265200,258200,283000
394567,"Ellensburg, WA",531,217600,233300,235100,236600,232600,215500,223300,222100,208300,216700,217700,250300,224200,223100,202600,204200,203700,213800,225400,220600,217700,220200,218300,226300,219100,218400,206900,204600,225200,239400,246100,242400,211100,226000,202900,222600,190200,204500,198800,204500,201400,194900,194200,187900,184100,186400,175500,171100,163200,165100,183300,189700,194900,190800,196300,192300,209300,215000,207500,194300,199100,213500,222100,208800,216600,212900,217400,207700,208500,207100,212300,221200,218300,211800,198900,201000,204800,231400,234500,244800,221600,220300,230200,237500,246600,244000,233600,237700,253900,258000,245700,222600,222200,258500,259000,260300,220200,220400,219000,235000,250100,257100,255600,242800,237500,245300,252200,258600,263600,267800,272200,264400,262700,265100,280700,292600,304400,298600,279300,276700,277300,304500,312900,320800,313200,308800,308300,311100,310200,314000,307100,305900,297800,301900,322400,329600,351400,373200,380700,366500,317500,325700,326900,364600
394449,"Celina, OH",532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111000,118200,123500,123100,105100,101400,102300,111100,106500,110800,101700,107600,110800,115200,114300,106900,110400,129000,130300,132600,123700,129000,124300,125900,135500,137600,130700,125000,134600,137100,131400,120600,130900,123700,128000,107900,110900,101500,100100,94100,94300,100100,108200,107700,107900,109500,114000,123000,119400,119600,112500,120200,115900,113200,105500,112300,115600,119800,127300,126800,122800,127900,143200,135100,132800,118700,140200,132700,135400,129400,130800,131200,129300,131600,136800,138900,144500,138100,141400,135300,133400,139600,133700,137500,127100,137800,135300,135500,133000
394627,"Garden City, KS",533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131900,134100,138100,130500,133200,139300,141300,151300,143100,142300,132000,133800,133600,135700,132900,138100,138500,142300,152000,152100,155900,145300,144800,144400,143100,150100,149600,153200,140800,142500,146900,156600,158000,154700,161800,171100,174400,169300,165100,154200,150600,148700,158500,158400,147600,147100,156200,168100,170200,164500,169600,172100,174400,163100,161900,165700,170500,178300,168000,168400,159300,162000,160600,157900,160600,164300,162200,162800,155500,156800,160600,179300,186900,186300,173800,167700,168600,176200,179900,174500,177600
394833,"Marshalltown, IA",534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85600,90100,91900,96000,90700,89600,84600,89600,87000,82000,88300,90300,95300,84800,73600,74700,72700,82800,84900,88000,82700,81900,78300,92100,96300,96500,86300,88500,92700,90500,84600,82100,94500,101300,104300,96200,95200,94700,98900,99500,104300,107600,104300,108300,106300,107400,106400,102800,101400,100700,107400,104800,106500,94000,104900,98200,102700,97100,109400,113200,115100,109500,105700,104000,104100,109800,111200,107900,109700,107900,129400,132700,134500,118200,116400,112800,114100,109700,118900,121700,127700,114900,132400
753877,"Cullowhee, NC",535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197800,198400,188700,186500,170100,177200,183100,188800,194300,197800,204300,226200,225500,221200,194200,192100,199100,198300,205700,202100,200500,188500,198100,202900,203300,201600,216800,237000,254300,255300,225000,234200,240100,267700,252700,242800,249700,252400,260900,269900,266400,248400,218100,216000,221800,236300,237100,254800,259600,266500,241900,245400,262000,276300,280700
